"EVENT_ID","LOCATION","LATITUDE","LONGITUDE"
910746,"West Tulsa",36.1732,-95.9958
910747,"Tulsa",36.15,-95.95
910748,"Sallisaw",35.4585,-94.789
910750,"Tulsa r l Jones Arpt",36.0398,-95.9854
910751,"Bixby",35.95,-95.88
910752,"Sapulpa",35.9883,-96.1136
910753,"Bald Hill",35.7383,-95.858
910754,"Muldrow",35.42,-94.6
910755,"Sallisaw",35.47,-94.8
910756,"Muldrow",35.4634,-94.6
910757,"Okmulgee Arpt",35.669,-95.9515
910759,"Spiro",35.23,-94.63
910761,"Scullyville",35.2596,-94.5667
910762,"Arkoma",35.35,-94.45
910764,"Panama",35.17,-94.5815
910765,"Wister",34.9843,-94.6878
910768,"Poteau Kerr Arpt",35.02,-94.62
910769,"Wister",34.9843,-94.6878
910770,"Eufaula",35.28,-95.58
910772,"Okmulgee Arpt",35.6691,-95.9514
910773,"Spiro",35.23,-94.63
910774,"Whitesboro",34.68,-94.88
910775,"Quinton",35.12,-95.37
910776,"Mc Alester Muni",34.88,-95.78
910777,"Wilburton",34.92,-95.32
910778,"Hugo",34.02,-95.52
913041,"Wister",34.9843,-94.6878
913050,"Poteau",35.05,-94.6377
904961,"Osage Mills",36.2816,-94.3076
910760,"Ft Smith",35.38,-94.42
913044,"Summers",35.98,-94.48
913045,"Lincoln",35.95,-94.42
892936,"Frisby",36.8388,-84.9075
892937,"Quail",37.3361,-84.4877
892938,"Maretburg",37.3456,-84.3807
892938,"Conway",37.478,-84.298
893237,"Virden",37.8789,-83.9837
893241,"Nada",37.8153,-83.7174
893255,"Frenchburg",37.95,-83.62
893261,"Turkey Creek",37.675,-82.3013
892944,"Crescentville",40.0257,-75.1102
892944,"Crescentville",40.021,-75.1172
892944,"Bridesburg",40.0039,-75.0946
892944,"Bridesburg",40.0105,-75.0828
892944,"Crescentville",40.024,-75.0982
892945,"Bustleton",40.0671,-75.0368
892945,"Tacony",40.0456,-75.0493
892945,"Tacony",40.0396,-75.0253
892945,"Torresdale",40.0522,-75.0103
892946,"Cornwells Hgts",40.0926,-74.9419
892946,"Cornwells Hgts",40.091,-74.9393
892946,"Cornwells Hgts",40.0929,-74.9376
892946,"Cornwells Hgts",40.0941,-74.9393
892947,"North Hills",40.1441,-75.134
892947,"Ardsley",40.1114,-75.1618
892947,"Rockledge",40.0803,-75.0975
892947,"Walnut Hill",40.1054,-75.0693
892948,"Wyndmoor",40.0914,-75.1828
892948,"Lawndale",40.0484,-75.1098
892948,"Cheltenham",40.0631,-75.0903
892948,"Ardsley",40.1083,-75.1671
892966,"Jeffersonville",40.1308,-75.3532
892966,"Norristown",40.1245,-75.3453
892966,"Norristown",40.1277,-75.3433
892966,"Norristown",40.1327,-75.3501
892967,"Ambler",40.1548,-75.2049
892967,"Ambler",40.1539,-75.2037
892967,"Ambler",40.1547,-75.2028
892967,"Ambler",40.1552,-75.2039
892968,"Jeffersonville",40.1342,-75.4034
892968,"Betzwood",40.1296,-75.4062
892968,"Betzwood",40.1291,-75.4141
892968,"Betzwood",40.133,-75.4114
892969,"Oreland",40.1291,-75.2054
892969,"Oreland",40.1295,-75.1976
892969,"Oreland",40.1347,-75.1982
892969,"Ft Washington",40.1341,-75.2075
892972,"Chesterbrook",40.0869,-75.4295
892972,"Colonial Vlg",40.0895,-75.4206
892972,"Colonial Vlg",40.0918,-75.421
892972,"Chesterbrook",40.0884,-75.43
892973,"Cedar Hollow Station",40.0403,-75.4882
892973,"Paoli",40.0399,-75.4772
892973,"Paoli",40.0434,-75.4779
892973,"Cedar Hollow Station",40.0433,-75.4877
892974,"Planebrook",40.0406,-75.5806
892974,"Glenloch",40.0376,-75.5794
892974,"Frazier",40.0404,-75.5727
892974,"Planebrook",40.043,-75.5754
892976,"Bernharts",40.382,-75.9257
892976,"Bernharts",40.3805,-75.9306
892976,"Muhlenberg Park",40.3888,-75.9301
892976,"Bernharts",40.3893,-75.9243
892977,"Montello",40.3195,-76.0203
892977,"Montello",40.319,-76.0191
892977,"West Wyomissing",40.3218,-76.0171
892977,"West Wyomissing",40.3226,-76.0193
899397,"East Mandarin",30.16,-81.63
899545,"Fruit Cove",30.13,-81.6
899546,"Fruit Cove",30.11,-81.61
899547,"Center Park",30.28,-81.47
899548,"East Mandarin",30.16,-81.63
899549,"East Mandarin",30.15,-81.64
905101,"Murray",36.6507,-88.3583
905101,"Van Cleave",36.6155,-88.2238
905101,"New Concord",36.5193,-88.1118
905101,"Hazel",36.5,-88.32
905101,"Hazel",36.5,-88.41
905128,"Wingo",36.6398,-88.7428
905128,"Wingo",36.6398,-88.7172
905128,"Wingo",36.6602,-88.7172
905128,"Wingo",36.6602,-88.7428
905155,"Fulton",36.549,-88.87
905155,"Fulton",36.52,-88.834
905155,"Fulton",36.5089,-88.9033
905155,"Fulton",36.5405,-88.8955
899407,"Vermillion",47.89,-92.48
899412,"Island Lake",47,-92.13
899413,"Island Lake",46.98,-92.12
899414,"Island Lake",47,-92.12
899415,"Vermillion",47.92,-92.52
899416,"Island Lake",47.03,-92.17
899419,"Pequaywan Lake",47.07,-91.96
899421,"Trade River",45.66,-92.68
899422,"Dedham",46.52,-92.14
899423,"Dedham",46.54,-92.12
899424,"Spider",46.52,-91.27
899426,"Delta",46.49,-91.3
899428,"Drummond",46.33,-91.27
899429,"Drummond",46.34,-91.36
899431,"Namekagon",46.23,-91.13
899432,"Dedham",46.53,-92.09
899427,"Energy",37.7681,-89.0536
905132,"Marion",37.7505,-88.9559
905132,"Marion",37.7505,-88.9041
905132,"Marion",37.7095,-88.9041
905132,"Marion",37.7095,-88.9559
899433,"Alford",38.47,-87.22
899433,"Alford",38.4708,-87.2112
899436,"Piedmont Muni Arpt",37.1,-90.76
899444,"Pine Center",46.2639,-93.9951
899444,"Esdon",46.333,-93.8769
899445,"Midway",47.5,-92.53
899446,"Shepard",46.3,-94.06
899447,"Pillager",46.34,-94.48
899448,"Shepard",46.27,-94.08
899449,"Pillager",46.35,-94.65
899450,"Pillager",46.34,-94.58
899451,"Pillager",46.36,-94.65
899452,"Nichols",46.34,-93.77
899453,"Cutler",46.36,-93.73
899454,"Thorp",46.48,-93.46
899455,"Bennettville",46.44,-93.78
899456,"Esko",46.71,-92.36
899457,"Lake Shr",46.51,-94.35
899458,"Pequot Lakes",46.6,-94.32
899459,"Ah Gwan Ching",47.05,-94.54
899460,"Whipholt",47.05,-94.37
899461,"Pequot Lakes",46.6,-94.32
899462,"Backus",46.82,-94.51
899463,"Lake Shr",46.49,-94.37
899464,"Blackberry",47.14,-93.39
906537,"Sylvan",46.33,-94.39
906538,"Leader",46.47,-94.59
906539,"Brainerd",46.4,-94.19
906540,"Vermillion",47.99,-92.3
906541,"Malmo",46.32,-93.5
906542,"Cross Lake",46.67,-94.11
906543,"Meadowlands",47,-92.81
906544,"Scanlon",46.71,-92.43
906545,"Duluth Hgts",46.78,-92.16
906546,"Weiland Fld Bra",46.4,-94.13
906547,"Pequot Lakes",46.6,-94.32
906547,"Pequot Lakes",46.6056,-94.318
906547,"Pequot Lakes",46.6064,-94.3107
906547,"Pequot Lakes",46.6006,-94.31
909063,"Esko",46.7,-92.37
899465,"Iron River",46.57,-91.42
899465,"Iron River",46.5722,-91.414
899465,"Iron River",46.5686,-91.4129
899465,"Iron River",46.5679,-91.4189
899466,"Bennett",46.48,-91.79
899467,"Solon Springs",46.35,-91.95
899468,"Sauntry",46.36,-91.82
899469,"Iron River",46.53,-91.38
906509,"Namekagon",46.26,-91.09
906510,"Port Wing",46.77,-91.49
906511,"Solon Springs",46.35,-91.95
906512,"Port Wing",46.77,-91.47
906513,"Mercer",46.17,-90.06
906514,"Manitowish",46.11,-90.01
906515,"Delta",46.5,-91.34
906516,"Ashland Arpt",46.55,-90.92
906517,"Duluth Canal Park Station Dulm5",46.78,-92.09
906535,"Saxon Harbor Station Sxhw3",46.56,-90.44
906548,"Sky Harbor Airport",46.72,-92.04
899470,"Park Falls",45.92,-90.45
899471,"Park Falls",45.94,-90.45
899472,"Park Falls",45.93,-90.45
899473,"Hayward",46.01,-91.53
899508,"Hiland",43.12,-107.35
899551,"Mayport Nas",30.42,-81.41
899554,"Mayport Nas",30.42,-81.41
899556,"Mayport Nas",30.39,-81.48
899558,"Port Everglades",26.09,-80.12
899561,"South Bay",26.66,-80.72
899582,"Palm Beach Arpt",26.71,-80.15
899569,"Port Everglades",26.09,-80.12
899617,"Miramar",26.0655,-80.3978
899612,"Port Everglades",26.11,-80.09
899599,"Guthrie",36.65,-87.17
899604,"Clifty",36.98,-87.15
905229,"Guthrie",36.679,-87.17
905229,"Guthrie",36.65,-87.152
905229,"Guthrie",36.65,-87.188
905229,"Guthrie",36.6634,-87.184
899613,"Baker Arpt",46.42,-104.17
899614,"Baker Arpt",46.43,-104.16
899615,"Big Timber Arpt",45.81,-109.98
909425,"Dennis",33.1784,-83.3697
909427,"Thurston",33.5452,-83.2043
909427,"Siloam",33.5442,-83.0828
909428,"Ethridge",33.1484,-83.4608
909429,"Alcovy",33.6345,-83.8029
909429,"Alcovy",33.6286,-83.7973
909430,"Peachtree City",33.4023,-84.5839
909430,"Fayetteville",33.459,-84.4336
909433,"Logwall",33.0871,-83.9324
909433,"Berner",33.1507,-83.8439
909437,"Concord",33.0798,-84.416
909437,"Lifsey",33.0444,-84.3968
909440,"Greenville",33.0494,-84.6549
909440,"Manchester",32.8569,-84.6014
909445,"Centerville",32.6386,-83.7243
909445,"Kings Crossing",32.5862,-83.6144
909446,"Wooleys",34.2021,-85.0246
909446,"Atco",34.1959,-84.8243
909447,"Dudley",32.5413,-83.075
909448,"Lavender",34.2011,-85.1379
909448,"Shannon",34.3362,-85.0877
909449,"Talbotton",32.6726,-84.5256
909451,"Allendale",32.5095,-84.9161
909451,"Double Churches",32.5865,-84.9851
909453,"Kingston",34.2408,-84.9448
909453,"Cassville",34.3096,-84.8362
909454,"Dublin",32.5405,-82.9128
909454,"Mayberry",32.4162,-82.954
909456,"Harryat",33.8382,-84.4667
909457,"Allendale",32.5223,-84.9244
903061,"Candler",34.258,-83.753
903065,"Mars Hill Crossroads",34.1762,-84.1822
903065,"Oscarville",34.2239,-84.0061
903067,"Gillsville",34.3011,-83.6135
903067,"Silver Shoal",34.3492,-83.5748
902954,"Hayward",43.8967,-103.3146
902955,"Rockerville",43.96,-103.21
902956,"Rockerville",43.9932,-103.2485
902957,"Rockerville",43.9379,-103.2857
902958,"Rapid City",43.98,-103.17
902970,"Cheney",37.6354,-97.7948
902970,"Cheney",37.6369,-97.7696
902970,"Cheney",37.6234,-97.7663
902970,"Cheney",37.6224,-97.7938
902973,"Arkansas City",37.07,-97.04
902976,"Milton",37.46,-97.8
902976,"Milton",37.4608,-97.7816
902976,"Milton",37.4497,-97.7802
902976,"Milton",37.4511,-97.8019
902978,"Norwich",37.46,-97.84
911529,"Freeport",37.18,-97.85
902975,"Union Center",44.56,-102.7309
902980,"Enning",44.58,-102.56
902999,"Enning",44.4787,-102.56
903004,"Marcus",44.653,-102.28
903006,"White Owl",44.6111,-102.3924
902993,"Mildred",38.01,-95.21
902994,"Humboldt",37.81,-95.44
902997,"Humboldt",37.81,-95.44
902998,"Humboldt",37.8,-95.42
903000,"Erie",37.57,-95.24
903002,"Erie",37.57,-95.24
903003,"Erie",37.54,-95.28
903007,"Parsons",37.3933,-95.2778
903007,"Parsons",37.2971,-95.2218
903009,"Parsons",37.37,-95.29
903010,"Benedict",37.61,-95.66
903014,"Benedict",37.64,-95.66
903015,"Benedict",37.6,-95.66
903016,"Labette",37.24,-95.15
903017,"Labette",37.24,-95.15
903019,"Altoona",37.49,-95.61
903020,"Chanute",37.67,-95.35
903021,"Altoona",37.53,-95.57
903023,"Oswego",37.19,-95.14
903023,"Chetopa",37.0247,-95.079
903032,"Altoona",37.49,-95.56
903033,"Chetopa",37.04,-95.09
903035,"Dennis",37.35,-95.47
903453,"Sloulin Fld Wil",48.26,-103.75
867441,"Volcano",19.3067,-155.2141
867444,"Kanaha Bp",20.89,-156.4149
867444,"Hamoa",20.7214,-155.996
867447,"Kahuku",21.656,-157.9843
867447,"Maunalani Heights",21.3117,-157.7837
867452,"Aiea",22.1863,-159.6033
867452,"Aiea",21.9198,-159.411
867458,"Hanalei",22.2122,-159.5764
867458,"Wailua",22.0647,-159.3437
867461,"Schofield Barracks",21.5107,-158.0628
867461,"Niu Valley",21.3095,-157.7332
867462,"Naalehu",19.1141,-155.5335
867462,"Naalehu",19.1114,-155.5323
867462,"Naalehu",19.1153,-155.5288
867462,"Naalehu",19.1182,-155.5312
867463,"Laupahoehoe",19.9862,-155.2463
867463,"Laupahoehoe",19.9884,-155.2501
867463,"Laupahoehoe",19.99,-155.248
867463,"Laupahoehoe",19.9884,-155.2449
867464,"Pauwela",20.9329,-156.2902
867464,"Kipahulu",20.6706,-156.0608
867465,"Keanae",20.8627,-156.1906
867465,"Koali",20.6671,-156.0505
867504,"Honokahua",20.9946,-156.6464
867504,"Pukalani",20.8138,-156.3625
868440,"Nichols",37.21,-93.36
868441,"Nichols",37.19,-93.37
868442,"Springfield",37.16,-93.34
868443,"Sgf Downtown Arpt",37.21,-93.23
868444,"Sgf Downtown Arpt",37.24,-93.26
868445,"Sgf Downtown Arpt",37.24,-93.26
868446,"Sgf Downtown Arpt",37.22,-93.24
868447,"Lebanon",37.68,-92.66
872129,"Lebanon",37.68,-92.66
872570,"Mammoth",36.5,-92.49
872570,"Mammoth",36.4998,-92.482
872571,"Seymour",37.15,-92.77
872571,"Seymour",37.1573,-92.7612
872572,"Peace Vly",36.84,-91.75
872572,"Peace Vly",36.8438,-91.7451
872573,"Crocker",37.9677,-92.2564
872573,"Crocker",37.97,-92.24
872580,"Masters",37.6057,-93.6194
872580,"Masters",37.611,-93.6147
872581,"Fair Play",37.611,-93.6147
872581,"Cliquot",37.7037,-93.5194
872585,"Jordan",38.0057,-93.1863
872585,"Jordan",38.0222,-93.1664
872588,"Sgf Downtown Arpt",37.2091,-93.2016
872588,"Strafford Grn Co Arp",37.283,-93.115
872590,"Phenix",37.37,-93.58
872590,"Phenix",37.3781,-93.5802
872590,"Phenix",37.3776,-93.5844
872590,"Phenix",37.3689,-93.5857
872590,"Phenix",37.3668,-93.5814
872597,"Phenix",37.37,-93.55
872597,"Phenix",37.3691,-93.5423
872597,"Phenix",37.3622,-93.5443
872597,"Phenix",37.3631,-93.5509
872604,"Monett",36.91,-93.91
872604,"Monett",36.909,-93.9437
872604,"Monett",36.9196,-93.9405
872604,"Monett Arpt",36.9212,-93.9069
872605,"Wheaton",36.77,-94.06
872605,"Wheaton",36.7595,-94.0632
872605,"Wheaton",36.7574,-94.0492
872605,"Wheaton",36.7663,-94.0499
872606,"Buffalo Arpt",37.67,-93.1
872606,"Buffalo",37.6618,-93.1009
872606,"Buffalo",37.6617,-93.1059
872606,"Buffalo",37.6665,-93.1059
872607,"Fair Grove",37.3898,-93.1791
872607,"Fair Grove",37.3848,-93.1795
872607,"Fair Grove",37.3836,-93.1878
872607,"Fair Grove",37.3912,-93.1894
872610,"Lebanon",37.6854,-92.6719
872610,"Lebanon",37.6868,-92.6741
872610,"Lebanon",37.6878,-92.6732
872610,"Lebanon",37.6871,-92.6713
872611,"Union City",36.96,-93.44
872611,"Union City",36.9655,-93.4381
872611,"Union City",36.9657,-93.4454
872611,"Union City",36.9607,-93.4436
872612,"Van",37.55,-93.33
872612,"Van",37.5497,-93.3374
872612,"Van",37.5538,-93.3368
872612,"Van",37.5537,-93.3278
872613,"Earnestville",37.5244,-92.8561
872613,"Earnestville",37.5249,-92.8577
872613,"Earnestville",37.526,-92.8573
872613,"Earnestville",37.5256,-92.8561
872614,"Half Way",37.64,-93.25
872614,"Half Way",37.6344,-93.2512
872614,"Half Way",37.6321,-93.2463
872614,"Half Way",37.6362,-93.2456
872615,"Van",37.56,-93.28
872615,"Van",37.5616,-93.2811
872615,"Van",37.5617,-93.2851
872615,"Van",37.5604,-93.2843
872616,"Cedar Ridge",37.68,-92.92
872616,"Cedar Ridge",37.6777,-92.9169
872616,"Cedar Ridge",37.6752,-92.9192
872616,"Cedar Ridge",37.6781,-92.9236
872617,"Rimby",37.79,-93.24
872617,"Rimby",37.7873,-93.2472
872617,"Rimby",37.7851,-93.2431
872617,"Rimby",37.7876,-93.24
872619,"Nemo",37.8865,-93.2609
872619,"Nemo",37.8811,-93.2485
872619,"Preston",37.892,-93.2342
872619,"Nemo",37.8959,-93.25
872620,"Neosho",36.87,-94.38
872620,"Neosho",36.8711,-94.3801
872620,"Neosho",36.8712,-94.3792
872620,"Neosho",36.8701,-94.3795
872622,"Beach",37.4346,-92.978
872622,"Beach",37.4358,-92.974
872622,"Beach",37.4384,-92.9748
872622,"Beach",37.4375,-92.979
897557,"Newton",42.3568,-71.2102
897557,"Newtonville",42.3607,-71.2027
897557,"Newton",42.3591,-71.2007
897557,"Newton",42.3561,-71.2093
897558,"Walnut Hill",42.4996,-71.1395
897558,"Central Square",42.499,-71.1403
897558,"Walnut Hill",42.4989,-71.1394
897558,"Walnut Hill",42.4996,-71.1388
897616,"Back Bay Annex",42.327,-71.0935
897616,"Back Bay Annex",42.3269,-71.094
897616,"Back Bay Annex",42.3268,-71.0935
897616,"Back Bay Annex",42.3269,-71.0933
897617,"Reservoir",42.3377,-71.1431
897617,"Reservoir",42.3378,-71.1429
897617,"Reservoir",42.3377,-71.1428
897617,"Reservoir",42.3376,-71.143
897618,"Brighton",42.3392,-71.1506
897618,"Brighton",42.3389,-71.1507
897618,"Brighton",42.3389,-71.1503
897618,"Brighton",42.339,-71.1502
897622,"Holyoke",42.2002,-72.6132
897622,"Holyoke",42.1999,-72.6126
897622,"Holyoke",42.1996,-72.6129
897622,"Holyoke",42.1999,-72.6135
897771,"Norwood",42.1889,-71.2054
897771,"Norwood Mem Arp",42.199,-71.1856
897771,"Norwood Mem Arp",42.1897,-71.1829
897771,"Norwood",42.1844,-71.2031
897773,"Plimptonville",42.1738,-71.2233
897773,"Norwood",42.1743,-71.223
897773,"Norwood",42.1742,-71.2226
897773,"Plimptonville",42.1737,-71.223
897775,"Stoughton",42.1288,-71.1064
897775,"Stoughton",42.128,-71.1058
897775,"Stoughton",42.1285,-71.1051
897775,"Stoughton",42.1292,-71.1057
897820,"Endicott",42.2192,-71.1864
897820,"Endicott",42.2195,-71.1849
897820,"Endicott",42.2191,-71.1849
897820,"Endicott",42.219,-71.1862
897824,"Norwood",42.1885,-71.2059
897824,"Winslows",42.1917,-71.202
897824,"Winslows",42.1903,-71.1985
897824,"Norwood",42.1872,-71.201
897825,"Plummer Corner",42.1111,-71.6598
897825,"Plummer Corner",42.1116,-71.6597
897825,"Plummer Corner",42.1116,-71.6591
897825,"Plummer Corner",42.1111,-71.6592
897826,"Brockton",42.0797,-71.0442
897826,"Brockton",42.0777,-71.0446
897826,"Brockton",42.0779,-71.0431
897826,"Brockton",42.0799,-71.0432
899290,"Plummer Corner",42.1163,-71.6532
899290,"Plummer Corner",42.1188,-71.6517
899290,"Plummer Corner",42.1183,-71.6499
899290,"Plummer Corner",42.1162,-71.6525
899292,"Spindleville",42.1314,-71.5288
899292,"Spindleville",42.131,-71.5292
899292,"Spindleville",42.131,-71.5286
899292,"Spindleville",42.1314,-71.5283
899306,"Wrentham",42.0807,-71.3406
899306,"Wrentham",42.0816,-71.3411
899306,"Wrentham",42.0817,-71.3405
899306,"Wrentham",42.0809,-71.3402
899308,"Brockton Hgts",42.0716,-71.058
899308,"Montello",42.105,-71.018
899308,"Montello",42.101,-71.0106
899308,"Brockton Hgts",42.0672,-71.0571
899312,"Plummer Corner",42.1116,-71.6562
899312,"Whitinsville",42.1091,-71.6695
899312,"Whitinsville",42.1079,-71.6686
899312,"Plummer Corner",42.1113,-71.6559
899314,"Wampum Corner",42.0488,-71.3729
899314,"Wampum Corner",42.0486,-71.3732
899314,"Wampum Corner",42.0487,-71.3722
899314,"Wampum Corner",42.0489,-71.3721
899316,"Medway",42.1078,-71.3898
899316,"Westview",42.1078,-71.391
899316,"Westview",42.1074,-71.3909
899316,"Westview",42.1075,-71.3899
899319,"South Bellingham",42.0561,-71.4295
899319,"Franklin",42.0561,-71.4265
899319,"Franklin",42.0556,-71.4272
899319,"South Bellingham",42.0557,-71.4294
899322,"Blackstone",42.0214,-71.5013
899322,"Blackstone",42.023,-71.5009
899322,"Blackstone",42.0232,-71.5001
899322,"Blackstone",42.0214,-71.5006
899324,"Attleboro Falls",41.9977,-71.2937
899324,"Attleboro Falls",41.997,-71.2933
899324,"Attleboro Falls",41.9973,-71.2924
899324,"Attleboro Falls",41.998,-71.2929
899325,"Ironsbone",42.0389,-71.6047
899325,"Ironsbone",42.0345,-71.6186
899325,"Ironsbone",42.031,-71.6146
899325,"Ironsbone",42.0374,-71.6004
899331,"Franklin",42.0977,-71.3917
899331,"Franklin",42.0889,-71.3775
899331,"City Mills",42.0909,-71.3745
899331,"Franklin",42.0987,-71.39
899348,"Gardner",42.5774,-72.0034
899348,"Gardner",42.5677,-71.9952
899348,"Gardner",42.5687,-71.9901
899348,"Gardner",42.5785,-72.0013
899732,"Rockville",42.1297,-71.3335
899732,"Rockville",42.1293,-71.3329
899732,"Rockville",42.1291,-71.3334
899732,"Rockville",42.1293,-71.3339
899733,"Wachusett Station",42.5518,-71.8457
899733,"Wachusett Station",42.5556,-71.8447
899733,"Wachusett Station",42.5555,-71.842
899733,"Wachusett Station",42.5517,-71.8445
899734,"Barber",42.3137,-71.7977
899734,"Barber",42.3119,-71.7986
899734,"Barber",42.3118,-71.7973
900755,"Peaks Turnout",37.75,-77.42
900767,"Lewistown",37.74,-77.45
900777,"Stevensville",37.75,-76.92
900783,"Porksville",36.75,-78.09
900794,"Porksville",36.76,-78.08
900807,"Center Cross",37.8,-76.78
900815,"Farnham",37.89,-76.63
900826,"Manakin",37.65,-77.7
900840,"Manakin",37.67,-77.69
900800,"Tybee Island",32.02,-80.84
900848,"Marathon",30.2,-102.8314
900855,"North Cowden",32.0166,-102.4727
900864,"Gardendale",32.0176,-102.4567
900872,"Odessa",31.9302,-102.4091
900880,"Odessa Ector Co Arpt",31.9454,-102.4051
900886,"Odessa Ector Co Arpt",31.9309,-102.4
900894,"Odessa",31.9436,-102.4157
900900,"Odessa",31.9302,-102.4091
900907,"Odessa",31.8901,-102.3504
900909,"Odessa",31.9302,-102.4091
900912,"Odessa",31.9436,-102.4157
900919,"Greenfield Acres",31.8848,-102.3737
900921,"Odessa",31.8901,-102.3896
900925,"Odessa",31.7784,-102.4543
900833,"Point Au Gres",43.81,-83.72
900847,"Point Au Gres",44.018,-83.53
900850,"Alabester",44.254,-83.449
900852,"Huron City",44.017,-82.8
900857,"Port Sanilac",43.43,-82.55
900858,"Port Sanilac",43.43,-82.55
900861,"Lexington",43.27,-82.53
900870,"Short Pump",37.64,-77.62
900870,"Short Pump",37.6709,-77.6191
900870,"Short Pump",37.6738,-77.591
900870,"Short Pump",37.6412,-77.5948
900884,"Walthal",37.35,-77.39
900884,"Walthal",37.3508,-77.3902
900884,"Walthal",37.351,-77.3889
900884,"Walthal",37.3503,-77.3888
900902,"Quail Oaks",37.37,-77.4
900902,"Quail Oaks",37.3659,-77.4021
900902,"Quail Oaks",37.3661,-77.3993
900902,"Quail Oaks",37.3694,-77.3977
900867,"Detroit River Light",42.1035,-83.1471
900873,"St Clair Shores",42.4433,-82.865
900882,"Metropolitan Beach",42.5728,-82.7963
900885,"Metropolitan Beach",42.6072,-82.8093
900890,"St Clair Shores",42.4411,-82.8967
900895,"Grosse Ile",42.103,-83.1472
900901,"Saginaw Bay Light",43.81,-83.72
900903,"Gravelly Shoals Light",44.02,-83.54
900905,"Port Sanilac",43.43,-82.55
900906,"Metropolitan Beach",42.6073,-82.8118
900995,"Bloomingdale",32.14,-81.3
900998,"Garden City",32.12,-81.16
901006,"Holly",42.83,-83.62
901009,"Pinckney",42.45,-83.95
901011,"Azalia",42.03,-83.68
901013,"Belleville",42.19,-83.48
901015,"Hamburg",42.4295,-83.7723
901043,"Bruce",36.84,-76.39
901043,"Bruce",36.841,-76.3951
901043,"Bruce",36.8368,-76.3963
901043,"Bruce",36.8363,-76.3909
901056,"Portsmouth",36.86,-76.37
901056,"Portsmouth",36.8624,-76.3694
901056,"Portsmouth",36.8616,-76.3665
901056,"Portsmouth",36.8598,-76.3678
901017,"Detroit River Light",42,-83.14
901018,"Detroit River Light",41.826,-83.194
901027,"Grosse Pt Shrs",42.4525,-82.8722
901027,"Grosse Pt Park",42.3514,-82.8996
901027,"Detroit",42.323,-82.9923
901027,"Forest Lawn",42.344,-83.0059
901030,"St Clair Shrs",42.4525,-82.8722
901030,"New Baltimore",42.6913,-82.6743
901030,"New Baltimore",42.6897,-82.7237
901030,"Mt Clemens/Self",42.6344,-82.8391
901032,"Anchorville",42.689,-82.6886
901032,"Algonac Arpt",42.5111,-82.6895
901032,"Grande Pts",42.6054,-82.4721
901032,"Roberts Lndg",42.6613,-82.5124
901040,"Odessa",31.85,-102.37
901048,"Odessa",31.9035,-102.3961
901055," Midland Intl",31.93,-102.2
930888,"Emery",35.2721,-79.7501
930889,"Candor",35.3,-79.74
930889,"Emery",35.2794,-79.7368
930889,"Candor",35.2814,-79.7577
930890,"Pekin",35.2321,-79.8346
930890,"Pekin",35.2268,-79.8301
930890,"Rubiatt",35.2405,-79.8128
930890,"Chip",35.2483,-79.8219
930891,"Tramway",35.42,-79.22
930891,"Tramway",35.4185,-79.2239
930891,"Tramway",35.4228,-79.2248
930891,"Tramway",35.4226,-79.2182
930892,"Northview",35.51,-79.21
930892,"Northview",35.5134,-79.2115
930892,"Northview",35.5146,-79.218
930892,"Northview",35.5099,-79.2168
930893,"Spies",35.3871,-79.6559
930893,"Spies",35.3832,-79.6618
930893,"Spies",35.4076,-79.6636
930893,"Spies",35.4095,-79.6582
930894,"Spies",35.48,-79.76
930894,"Spies",35.4794,-79.7585
930894,"Howard Mill",35.4891,-79.7441
930894,"Howard Mill",35.4916,-79.748
930895,"Vass",35.2366,-79.2792
930895,"Vass",35.2396,-79.2756
930895,"Vass",35.2489,-79.2836
906236,"North Berwick",43.3,-70.7
906237,"Shapleigh",43.56,-70.86
906238,"North Raymond",43.99,-70.39
906239,"Cobbs Bridge",43.9761,-70.2703
906240,"Upper Gloucester",44.0004,-70.3236
906241,"Wells Beach",43.3,-70.57
906242,"Wardtown",43.94,-70.04
906243,"Shapleigh",43.5426,-70.8518
906244,"Acton",43.56,-70.91
906245,"Ross Corner",43.56,-70.77
905849,"Prattville Arpt",32.05,-86.21
906374,"Grady",32.02,-86.21
906375,"Union Spgs",32.15,-85.72
906376,"Lugo",31.95,-85.19
905853,"Calallen",27.8524,-97.6649
905853,"Calallen",27.8664,-97.6279
905853,"Annaville",27.859,-97.5984
905853,"Midway",27.8225,-97.514
905853,"Midway",27.8116,-97.5322
905854,"Odem",27.95,-97.54
905854,"Sodville",27.9467,-97.4834
905854,"Sodville",27.9183,-97.494
905854,"Odem",27.9357,-97.5827
905854,"Odem",27.9542,-97.5722
905855,"Calallen",27.85,-97.64
905855,"Robstown",27.8041,-97.6514
905855,"Robstown Co Arpt",27.8025,-97.6875
905855,"Calallen",27.8575,-97.6791
905856,"Portland",27.88,-97.3
905856,"Portland",27.8884,-97.2954
905856,"Gregory",27.9003,-97.2919
905856,"Gregory",27.9005,-97.3026
905856,"Portland",27.8792,-97.3147
905858,"Robstown",27.8,-97.66
905858,"Violet",27.7967,-97.5952
905858,"Violet",27.7616,-97.6156
905858,"Robstown Co Arpt",27.7783,-97.6798
905858,"Robstown Co Arpt",27.8069,-97.6855
905859,"Annaville",27.84,-97.6
905859,"Violet",27.7937,-97.6067
905859,"Violet",27.791,-97.5785
